X1,X2,class
-0.011801632630997592,0.040455371801171904,1
-0.17822112577090854,0.21299860716922214,1
0.06196243939124877,0.18681807982349855,1
0.05512346651935798,0.20693536475770857,1
0.2034881160568873,-0.2902061175375411,1
0.1314403116191137,0.20842084142602807,1
-0.14949373695697796,-0.3749545854491273,1
-0.04993598694188536,-0.05299134952111665,1
-0.05302178538207611,-0.08410813412844542,1
-0.18268683148083853,-0.18459825675871522,1
0.006176758348768579,0.03477200659997155,1
0.04456558655350398,-0.010269422578963468,1
-0.04560865876408544,-0.3347081391347891,1
0.05594509798776829,-0.3150481453128487,1
0.016868182669822665,-0.20774975305399793,1
-0.04863994720810231,0.08041826773339766,1
-0.07004235651885972,-0.0994413413199501,1
0.04080918872665319,0.36470234746778435,1
-0.0802384538504795,-0.21957744052259753,1
0.0014422679585334613,-0.004770123167786172,1
-0.047581512866660014,0.1358145835073968,1
0.027245510991026692,0.12843025890882218,1
0.0242336413456908,0.09047335827982037,1
-0.005484352092062175,-0.06804611605464915,1
0.04296881938157008,-0.3708895556134475,1
-0.021194331564039964,-0.033858257603788355,1
0.0970086573504364,-0.13050549686169205,1
-0.12557278145685954,-0.11266610135299496,1
0.03294097850371302,-0.15158882920264302,1
0.1544459724716205,0.11706552230236558,1
0.10275148183210642,0.04641973877985525,1
0.005159077285775806,-0.233208062981758,1
0.06392540738966973,0.15647089515701168,1
-0.08083454444257412,-0.2658549305963151,1
-0.012962221701892918,-0.0879493532464583,1
0.021136053047229427,0.08019252932074987,1
0.11353254565241414,-0.4743521342866392,1
-0.0672705207549994,0.10118303658676815,1
0.05567680976179419,-0.1486326180962044,1
0.035651647206423435,-0.01831238004657169,1
0.11582111353984935,-0.0077221179914457915,1
-0.00528473949922216,0.21214293606179183,1
0.0967378657076059,-0.3763927463689319,1
0.018084945908019668,0.01584127117512236,1
-0.2060134134980019,0.039945889193387894,1
-0.019904922352061975,-0.07308533582337177,1
-0.15517762819669587,-0.06462848427026958,1
0.20056379984670866,0.053054902796545025,1
-0.022186266931746013,-0.19053903409478398,1
0.03165371948483311,-0.02322734597994112,1
1.0216059170129508,0.16166902835355884,-1
0.897130193536295,-0.318039373074358,-1
0.7022787217026287,0.08599382953215018,-1
1.0134312433401682,0.2117644627779482,-1
0.8003250147657354,0.04230385047198905,-1
0.8673297129556451,0.22666551967543613,-1
0.8727692202806687,0.16915196372271807,-1
1.1721634235327743,0.04952835334809238,-1
1.0159595644972321,0.18662504312356099,-1
1.0526006601524895,0.19512224529862576,-1
0.8317880186936337,0.08463545391436228,-1
0.9614981484793509,0.4066908270119005,-1
0.8873464707373865,-0.1441445855978693,-1
1.316455485963187,0.22571033936718599,-1
1.0143675483409322,0.04321047666211367,-1
0.6486290979984206,-0.11392568283949941,-1
1.088045119338699,0.30560502868032235,-1
1.447051299695528,0.41852445655720205,-1
0.9299819356813395,0.2996361559469633,-1
0.6257368122730493,-0.08945797413755485,-1
0.9696711215571234,0.2789717900854102,-1
0.8622075501923143,0.09978326023638628,-1
0.9127853041936445,0.10636036425672143,-1
0.8337911259144013,0.37424235961647545,-1
0.7475324169477616,0.556782566084026,-1
0.6241600433804834,-0.08925554975786415,-1
1.0266517711055119,0.46104520556580836,-1
0.726948786908571,0.2991017431145796,-1
0.6034986169543884,0.14040525794299027,-1
0.43550242799334,0.10307123284527772,-1
0.6713234480037538,0.31567433350001745,-1
0.736855625093537,0.465347624957051,-1
