X1	X2	Colors
1	11.5030871158252	-0.872017215937376	green
2	6.95223545386699	-0.36824047844857	red
3	9.15764183201245	1.05804770253599	green
4	3.92163184921062	1.70304464269429	green
5	4.01956880687186	0.706162792630494	green
6	11.4632913625964	1.31492349039763	green
7	11.810888974401	0.449945343658328	green
8	7.5519315332206	1.31347302068025	green
9	2.52056742234798	0.486712781712413	red
10	11.6790028955256	-0.16270955465734	green
11	5.48001519645871	1.66922272741795	green
12	1.23832382254731	1.23634113650769	green
13	11.6006096291446	-0.74879880528897	green
14	8.99807818568968	0.0877505224198103	red
15	7.7544762206132	-0.99634290393442	red
16	11.926758208736	-1.11482313368469	red
17	4.23272766109065	0.793401486240327	green
18	2.53393713056326	-1.24284898117185	red
19	6.3599731776766	-0.99142764788121	red
20	8.55232118849527	0.250111679546535	red
21	3.65875086236506	0.147714399732649	green
22	8.73903121423365	-1.82406218722463	red
23	3.47103558161427	-0.199484910815954	green
24	2.25929250753666	-0.693606142885983	red
25	1.10387589247289	0.73073280416429	red
26	10.4208913145035	1.3407570309937	green
27	7.44222518426345	-1.41661613807082	red
28	5.31972838645264	1.52335922140628	green
29	0.426827991387621	-0.505457740277052	red
30	3.80492060967962	-1.79664860200137	red
31	11.1420646262853	0.117455304600298	green
32	9.78752194983237	-1.91928924527019	red
33	5.97724908333044	-1.37496175523847	red
34	1.77078578568373	0.945742078125477	red
35	1.5634299685576	-1.23726581223309	red
36	4.04765195631077	0.893235982395709	green
37	3.16069402625212	1.98023690003902	green
38	7.50872910601899	0.397770535200834	red
39	5.40886946003928	1.25334756541997	green
40	0.814438026108854	1.06217460241169	green
41	0.225860600454947	0.482859327457845	green
42	5.2603521437333	1.62388961296529	green
43	3.39325897271873	1.94293579738587	green
44	6.30987960168574	1.94777592178434	green
45	0.522534852279993	-1.14484070707113	red
46	10.9639453719767	1.76074749324471	green
47	0.0583139222467039	-0.685002027079463	red
48	2.76311909353239	-1.71322047710419	red
49	2.54262067725345	0.675049176439643	green
50	1.51471242677899	-0.69282443728298	red
51	2.6235380047655	-1.90767619106919	red
52	12.1574443457295	-1.36883537378162	red
53	11.3860568609439	0.191354580223560	green
54	9.2331361355628	-1.74033789522946	red
55	6.83473826518761	0.151010040193796	red
56	4.37047060362107	1.16359038557857	green
57	1.04432745858938	0.954667418263853	green
58	9.36128283806514	0.175139527767897	green
59	5.00688407002864	0.209243115037680	green
60	5.4203678459899	-1.44864512700588	red
61	12.4553216740343	-1.37050464097410	red
62	11.2054123927258	1.07352254074067	green
63	12.2015518327689	-0.294240963645279	green
64	4.56051459051349	-1.12527910247445	red
65	1.99625039795578	-0.870152074843645	red
66	10.9679631326476	-0.484166950918734	green
67	7.13133100621196	1.18058565817773	green
68	4.71188247928672	1.83147314283997	green
69	8.32707733915241	-1.47819958999753	red
70	6.20339494086656	0.531249265186489	green
71	5.68997727601337	-1.97347534634173	red
72	9.68899174135521	0.697969248518348	green
73	7.20456541630316	-1.99323833920062	red
74	3.81414408386678	0.984264031983912	green
75	6.83945520648308	-1.63759522698820	red
